,movie_title,movie_info,date,genres,content_rating,directors,writers,actors,tomatometer_rating,IMDB_rating,twit_mean_rating,Poster,streaming
1647,The Aristocats,"When a retired opera singer leaves her inheritance to her cat, Duchess (Eva Gabor), and three kittens, the woman's butler drugs the cats and abandons them in the countryside in order to inherit the fortune himself. Lost in unfamiliar territory, Duchess and the kittens meet Thomas O'Malley (Phil Harris), an alley cat willing to help them return to their home in Paris. They meet several kooky characters along the way, including two English geese and an alley cat jazz band.",1970,"Animation, Comedy, Kids & Family, Musical & Performing Arts",G,"Wolfgang Reitherman, Milt Kahl","Larry Clemmons, Vance Gerry, Ralph Wright, Julius Svendsen, Tom McGowan, Tom Rowe, Frank Thomas, Eric Cleworth","Phil Harris, Eva Gabor, Hermione Baddeley, Sterling Holloway, Scatman Crothers, Paul Winchell, Vito Scotti, Thurl Ravenscroft, Dean Clark, Liz English, Gary Dubin, Nancy Kulp, Pat Buttram, George Lindsey, Monica Evans, Carole Shelley, Charles Lane, Maurice Chevalier, Roddy Maude-Roxby, Bill Thompson, Lord Tim Hudson",6.4,7.1,7.852941176470588,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4OTg4MDQ4NF5BMl5BanBnXkFtZTgwNjY0MzcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",Disney Plus
1648,The Art of War,"He is both agent and weapon - a critical line of defense for the Secretary General of the United Nations. He does not even officially exist. Neil Shaw, an American agent who must uncover an international plot to bring down the United Nations on the eve of an historic summit with China. A mysterious chain of events leads to the murder of the Chinese U.N. Ambassador. When Shaw is accused of the crime, he must go underground -- in effect, vanish from his own life.",2000,"Action & Adventure, Drama, Mystery & Suspense",R,Christian Duguay,"Kevin Bernhardt, Wayne Beach, Simon Davis Barry","Wesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko, Donald Sutherland, Cary-Hiroyuki Tagawa, Michael Biehn, James Hong, Liliana Komorowska, Paul Hopkins, Ron Yuan, Glen Chin",1.6,5.7,7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzAyMjE2MDI3M15BMl5BanBnXkFtZTYwNTIwMzg2._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
1649,The Artist,"In the 1920s, actor George Valentin (Jean Dujardin) is a bona fide matinee idol with many adoring fans. While working on his latest film, George finds himself falling in love with an ingenue named Peppy Miller (Bérénice Bejo) and, what's more, it seems Peppy feels the same way. But George is reluctant to cheat on his wife with the beautiful young actress. The growing popularity of sound in movies further separates the potential lovers, as George's career begins to fade while Peppy's star rises.",2008,"Comedy, Drama, Romance",PG-13,Michel Hazanavicius,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell, Penelope Ann Miller, Missi Pyle, Beth Grant, Ed Lauter, Joel Murray, Elizabeth Tulloch, Ken Davitian, Malcolm McDowell, Basil Hoffman, Bill Fagerbakke, Nina Siemaszko, Stephen Mendillo, Dash Pomerantz, Beau Nelson, Alex Holliday, Wiley M. Pickett, Ben Kurland, Katie Nisa, Katie Wallick, Hal Landon Jr., Cleto Augusto, Sarah Karges, Sarah Scott, Maize Olinger, Ezra Buzzington, Fred Bishop, Stuart Pankin, Andy Milder, Bob Glouberman, David Cluck, Kristian Falkenstein, Matt Skoller, Annie O'Donnell, Patrick Mapel, Matthew Albrecht, Harvey J. Alperin, Lily Knight, Clement Blake, Tasso Feldman, Chris Ashe, Adria Tennor, Cletus Young, J. Mark Donaldson, Brian J. Williams, Andrew Ross Wynn, Jen Lilley, Brian Chenoweth, Uggy, Tim De Zarn",9.5,7.1,8.046979865771812,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0NzQxMTM0OV5BMl5BanBnXkFtZTcwMzU4MDYyNQ@@._V1_UY268_CR9,0,182,268_AL_.jpg","Hulu, Netflix"
1650,The Assignment,"Annibal Ramirez (Aidan Quinn) is an American naval officer who looks remarkably like notorious international assassin Carlos Sanchez (also Quinn). Veteran CIA agent Jack Shaw (Donald Sutherland) has a vendetta against Sanchez and recruits Ramirez to impersonate the fugitive. Along with Mossad operative Amos (Ben Kingsley), Shaw begins training Ramirez to become Sanchez, but the mission proves to be incredibly perilous, and the American soon wonders if it's worth the risk.",1977,"Action & Adventure, Mystery & Suspense",R,Christian Duguay,"Sabi H. Shabtai, Dan Gordon","Aidan Quinn, Donald Sutherland, Ben Kingsley, Claudia Ferri, Céline Bonnier, Vlasta Vrana, Liliana Komorowska, Von Flores, Al Waxman, Mitchell David Rothpan, Gregory Hlady, Gabriel Marian Oseciuc, Frédéric Desager, Kliment Denchev, Yonathan Gordon, Ndiouga Sarr, Manuel Aranguiz, Leni Parker, Jacques Lavallée, David J. Francis, Gouchy Boy, Tim Post, Daniel Pilon, Richard Jutras, Hisham Zayed, Ted Whittall, Francis Del Vecchio, Lisa Wegner, Lucie Laurier, Neil Kroetsch, Matthew Dupuis, Paul Stewart, Claude Genest, Michael Caloz, David Franco, Heinz Becker, Louis Bouchard, Mark Knoeffel, Andres Lange, Martin Morf",6.0,5.7,4.705882352941177,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMDA4ODE2MDBeQTJeQWpwZ15BbWU3MDM0Mzc0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg","Amazon Prime, Netflix"
1651,The BFG,"Ten-year-old Sophie is in for the adventure of a lifetime when she meets the Big Friendly Giant (Mark Rylance). Naturally scared at first, the young girl soon realizes that the 24-foot behemoth is actually quite gentle and charming. As their friendship grows, Sophie's presence attracts the unwanted attention of Bloodbottler, Fleshlumpeater and other giants. After traveling to London, Sophie and the BFG must convince Queen Victoria to help them get rid of all the bad giants once and for all.",1989,"Kids & Family, Science Fiction & Fantasy",PG,Steven Spielberg,Melissa Mathison,"Ruby Barnhill, Mark Rylance, Rebecca Hall, Penelope Wilton, Jemaine Clement, Bill Hader, Olafur Darri Olafsson, Adam Godley, Rafe Spall, Michael D. Adamthwaite, Daniel Bacon, Jonathan Holmes, Chris Gibbs, Paul Moniz de Sa, Marilyn Norry, Callum Seagram Airlie, Haig Sutherland, Shauna Hansen, Denise Jones, Gabrielle Rose, Anthony Ingram, Chris Shields, Matt Frewer, Geoffrey Wade, John Emmet Tracy, William Samples, Andy Thompson, Paul Stuart Barnhill, Paul Barnhill, Lucia Ryan, Julia Elizabeth Torrance, Julia Torrance, Cal Davis, Kyle Maloney, Michael McLeod, David Orr, Zachary Read, David Glover, Joshua Callagan, Todd Biffard, David Jason, Amanda Root, Angela Thorne, Ballard Berkeley",7.4,6.7,6.421487603305785,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MjI4NTEzOF5BMl5BanBnXkFtZTgwNjM2Nzg3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
1652,The Babysitter,"Jennifer (Alicia Silverstone) is a lovely teen who has been hired to baby-sit the kids of Harry Tucker (J.T. Walsh) and his wife, Dolly (Lee Garlington). The Tuckers go to a party and proceed to get inebriated, with Mr. Tucker fantasizing about his beautiful baby sitter. Meanwhile, Jack (Jeremy London), her boyfriend, and Mark (Nicky Katt), another guy interested in her, decide to spy on Jennifer at the Tucker house, with each young man also fixated on her.",1969,"Drama, Mystery & Suspense",R,Guy Ferland,Guy Ferland,"Alicia Silverstone, J.T. Walsh, Lee Garlington, Nicky Katt, Jeremy London, George Segal, Jane Alden, Lois Chiles, Ryan Slater, Brittany English Stephens, Tuesday Knight, Matthew Kimbrough, Erick Menyuk, Noel Evangelisti, Eric Menyuk, Michael Chieffo, Hal Fort Atkinson III, Monty Silverstone, Cameron Corwin Fuller",1.7,5.7,6.180327868852459,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NjgxOTI5M15BMl5BanBnXkFtZTcwNDYyNDk5MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
1653,The Bachelor,"Jimmie (Chris O'Donnell) and Anne (Renée Zellweger) are in a committed relationship, but the pressure is mounting on Jimmie to propose. Rather than lose Anne, Jimmie decides to ask for her hand in marriage. But when he delivers a lackluster speech to her, Anne turns him down. Jimmie soon finds out that he has one day to find a woman and marry her; otherwise he will lose out on his hefty inheritance. What ensues is a crazed search through Jimmie's past to find a suitable bride.",1955,"Comedy, Romance",PG-13,Gary Sinyor,"Steve Cohen, Gary Sinyor","Chris O'Donnell, Renée Zellweger, Hal Holbrook, James Cromwell, Edward Asner, Brooke Shields, Artie Lange, Peter Ustinov, Mariah Carey, Jennifer Esposito, Marley Shelton, Sarah Silverman, Stacy Edwards, Rebecca Cross, Katharine Towne, Lydell M. Cheshier, Robert Kotecki, Pat Finn, Timothy Paul Perez, Romy Rosemont, Kelly Jean Peters, Jane L. Powell, Jim Jackman, Christopher Carroll, Kevin Jones, Michael Deeg, Erik Kever Ryle, Brian Leonard, Mary J. White, Edith Fields, Joe Meek, Michael Lee Merrins, Lisa Nalen, Brantley Bush, Nicholas Pryor, Maree Cheatham, Mark Norby, Ken Baldwin, Gustavo Vargas, Natalie Bartlett, Cheri Rae Russell, Jodi Taylor, Jenni Pulos, Rebecca Gray, Kiva Dawson, Anastasia Horne, Niecy Nash, T.L. Brooke, Marnie Alexenberg, Lea Moon, Robin Lyon, Elizabeth Guber, Nancy O'Dell, Marnie Schneider, Louis Ganapoler",0.9,6.5,8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","Hulu, Netflix"
1654,The Bang Bang Club,"Photojournalists (Ryan Phillippe, Taylor Kitsch, Frank Rautenbach) put themselves in harm's way as they shoot evidence of atrocities committed in the final days of South African apartheid.",2010,Drama,R,Steven Silver,Steven Silver,"Ryan Phillippe, Taylor Kitsch, Malin Akerman, Frank Rautenbach, Neels VanJaarsveld",4.9,6.9,7.076923076923077,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDIyMDU2Ml5BMl5BanBnXkFtZTcwODUxMTA4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
1655,The Bank Job,"Self-reformed petty criminal Terry Leather (Jason Statham) has become a financially struggling car dealer and settled into a pedestrian London life with his wife and kids, but takes the plunge into big crime when his ex-girlfriend, Martine (Saffron Burrows), turns up with an offer to pull off a lucrative bank heist. After Terry assembles his crew of misfits and begins the operation, he finds that there are other agendas at play, and powerful players who have designs on the vault's contents.",2008,"Drama, Mystery & Suspense",R,Roger Donaldson,"Ian La Frenais, Dick Clement","Jason Statham, Saffron Burrows, Richard Lintern, Stephen Campbell Moore, Daniel Mays, Peter Bowles, Keeley Hawes, Colin Salmon, Peter De Jersey, James Faulkner, Sharon Maughan, Don Gallagher, Gerard Horan, Craig Fairbrass, Alistair Petrie, David Suchet, Alki David, Michael Jibson, Georgia Taylor, Hattie Morahan, Julian Lewis Jones, Andrew Brooke, Rupert Frazer, Christopher Owen, Taelor Samways, Kasey Baterip, Robert Whitelock, Johann Myers, Ray Nicholas, Les Kenny-Green, Jamie Kenna, Angus Wright, Mark Phoenix, James Hall, Julian Firth, Rupert Vansittart, Bronson Webb, Omar Mostafa, Dylan Charles, Michael Haughey, Ray Trickitt, Steve Gibbs, Ursula Mohan, Alan Swoffer, Louise Chambers, Bonnie Simon, Dimitri Pappadopoullos",7.9,7.2,7.492957746478873,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzc1MDMxOV5BMl5BanBnXkFtZTcwODY4OTIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
1656,The Baytown Outlaws,"Three infamous brothers from Alabama stir up a whole lot of trouble with crooked cops, mobsters and more when they try to accomplish a single good deed.",2012,Comedy,R,Barry Battles,"Barry Battles, Griffin Hood","Billy Bob Thornton, Eva Longoria, Thomas Sangster, Clayne Crawford, Michael Rapaport, Andre Braugher, Daniel Cudmore, Travis Fimmel, Paul Wesley (II), Serinda Swan, Natalie Martinez, Zoe Bell, Agnes Bruckner, Arden Cho, Brea Grant",2.2,6.3,7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzE0ODIwMV5BMl5BanBnXkFtZTcwMzY5Mjg3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
1657,The Beastmaster,Prehistoric Dar (Marc Singer) uses ESP with animals to save a slave girl (Tanya Roberts) from a sorcerer (Rip Torn).,1982,"Action & Adventure, Science Fiction & Fantasy",PG,Don Coscarelli,Paul Pepperman,"Marc Singer, Rip Torn, Tanya Roberts, John Amos, Josh Milrad, Roi Loomis, Rod Loomis, Ben Hammer, Ralph Strait, Janet de May, Billy Jacoby, Janet Jones, Tony Epper, Vanna Bonta, Paul Reynolds, Bruce Barbour, Linda Smith, Larry Randles, Jeremy Whelan, Hank Hooker, Thomas Huff, Hugh Armstrong, Mike Kirton, Gary McLarty, Eddie Hice, Billy Jayne",5.0,6.2,6.857142857142857,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzYzNzE3NTgxOV5BMl5BanBnXkFtZTYwNDY1MDY5._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
1658,The Beautician and the Beast,"After beauty school teacher Joy Miller (Fran Drescher) becomes a local hero by rescuing lab animals from a fire in her workplace building, she's offered a job by Ira Grushinsky (Ian McNeice), an emissary from the Eastern European nation of Slovetzia. Boris Pochenko (Timothy Dalton), the country's dictator, wants to improve his image by hiring an American tutor for his children. Mistaken for a real teacher, Joy arrives in Slovetzia and soon bumps heads with Boris while brightening up palace life.",1997,"Comedy, Romance",PG,Ken Kwapis,Todd Graff,"Fran Drescher, Timothy Dalton, Ian McNeice, Patrick Malahide, Lisa Jakub, Michael Lerner, Adam LaVorgna, Phyllis Newman, Heather DeLoach, Kyle Wilkerson, Tyler Wilkerson, Timothy Dowling, Michael Immel, Tonya Watts, Tamara Mello, Celeste Russi, Daniel R. Escobar, Billy Brown, Jorge Noa, Carmela Rappazzo, Clyde Wrenn, Earl Carroll, Vincent Schiavelli, Marianne Muellerleile, R. Sparkle Stillman, Ed Cambridge, Todd Graff, Gene Chronopoulos, David Shackelford, Michael Horton, Jane Jenkins, Zdenek Vencl, Vaclav Legner, Leon Silver, Stephen Marcus, Marshal Silverman, Dana Bednarova",1.8,5.5,6.333333333333333,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE5Njc5MjMxN15BMl5BanBnXkFtZTcwNjI0MDAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",Amazon Prime
1659,The Bedroom Window,"Terry Lambert (Steve Guttenberg) is sleeping with Sylvia (Isabelle Huppert), the wife of his boss (Paul Shenar). One night, while in Terry's apartment, Sylvia witnesses a man assault a young woman, Denise (Elizabeth McGovern), on the road below. Not wanting to reveal her affair with Terry, she keeps quiet. Terry instead steps forward, trying to help nab the criminal. However, he never saw the suspect and, when his lies are uncovered, the police begin to suspect his motives.",1924,Mystery & Suspense,R,Curtis Hanson,Curtis Hanson,"Steve Guttenberg, Elizabeth McGovern, Isabelle Huppert, Paul Shenar, Wallace Shawn, Frederick Coffin, Carl Lumbly, Brad Greenquist, Francis V. Guinan Jr., Robert Schenkkan, Terry Lambert, Maury Chaykin, Sara Carlson, Mark Margolis, Kate McGregor-Stewart, Penelope Allen, Myvanwy Jenn, Francis Guinan, Kevin O'Rourke, Richard McGough, Sid Conrad, Wendy Womble, Libra Marrian, Sydney Conrad, Scott Colson, Carl Whitney, Jodi Long, Richard K. Olsen, Leon Rippy, John Patrick Maloney, Kerry Lang, J. Michael Hunter, Joyce Flick Wendl, Joyce Greer, Winston Hemingway, Michael Burgess, J. Richard Leonard, Craig Jahelka, Tobi Marsh",7.2,6.6,5.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyODQ1MTQ0OF5BMl5BanBnXkFtZTcwNTcxODkzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
1660,The Beguiled,"Offbeat Civil War drama in which a wounded Yankee soldier, after finding refuge in an isolated girls' school in the South towards the end of the war, becomes the object of the young women's sexual fantasies. The soldier manipulates the situation for his own gratification, but when he refuses to completely comply with the girls' wishes, they make it very difficult for him to leave.",1971,"Classics, Drama",R,"Philip David Segal, Don Siegel","Albert Maltz, Irene Kamp, Grimes Grice","Clint Eastwood, Geraldine Page, Elizabeth Hartman, Jo Ann Harris, Darlene Carr, Darleen Carr, Mae Mercer, Pamelyn Ferdin, Melody Thomas Scott, Charlie Briggs, George Dunn, Peggy Drier, Pattie Mattick, Patrick Culliton, Buddy Van Horn, Matt Clark, Pattye Mattick",8.9,7.2,6.248484848484848,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODcyNjk2MV5BMl5BanBnXkFtZTgwNjcyOTYwMTE@._V1._CR50,63,895,1375_UX182_CR0,0,182,268_AL_.jpg",Netflix
1661,The Believer,"A little knowledge is a dangerous thing -- an adage proven with shocking ramifications in Henry Bean's ""The Believer."" The film's stringent, intellectual approach to the topics of anti-Semitism and neo-fascism will move and astound viewers, a testament to this first-time director's important undertaking.",2001,Drama,R,Henry Bean,Henry Bean,"Ryan Gosling, Summer Phoenix, Theresa Russell, Glenn Fitzgerald, Billy Zane, Garret Dillahunt, Kris Eivers, Joel Garland, Joshua Harto, Tommy Nohilly, Chuck Ardezzone, Roberto Gari, Heather Goldenhersh, A.D. Miles, Elizabeth Reaser, Dean Strober, Judah Lazarus, Ronald Guttman, Jack Drummond, Sig Libowitz, James G. McCaffrey, Jacob Green, Frank Winters, Peter Meadows, Ebon Moss-Bachrach, Christopher Kadish, David Bailey, Lucille Patton, John Martin, Michael Marcus, Sascha Knopf, Tibor Feldman, Henry Bean, Jordan Lage, Samantha Brody, Michael Port, Carl Fischer, Harvey Liberman, Eileen B. Weiss",8.3,7.1,6.583333333333333,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTg5NjRlY2EtOGE5ZC00NzlmLTg1Y2ItMTMyMTBkYjIyZDVmXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UY268_CR1,0,182,268_AL_.jpg",Amazon Prime
1662,The Believers,"Recently widowed psychiatrist Cal Jamison (Martin Sheen) has just moved back to New York City with his young son, Chris (Harley Cross), in an attempt to start over after his wife's horrific accidental death. Cal takes an assignment helping the police with the investigation of a cult-like and bizarre ritualistic double murder. As Cal gets closer to the truth, he realizes that he and those close to him may be the target of supernatural and deadly forces, and that the enemy is closer than he knows.",1987,Horror,R,John Schlesinger,Mark Frost,"Martin Sheen, Helen Shaver, Robert Loggia, Harley Cross, Elizabeth Wilson, Harris Yulin, Lee Richardson, Richard Masur, Carla Pinza, Juan Manuel Aguero, Jimmy Smits, Raúl Dávila, John Bendel, Malick Bowens, Janet-Laine Green, Larry Ramos, Philip Corey, Philip Carey, Joan Kaye, Harvey Chao, Bob Clout, Eddie Jones, Joe Pentangelo, Joseph Wilkens, Robert Clohessy, Dick Martinsen, Robert Connelly, Raymond Graham, Tony De Santis, Frank Rivers, Nonnie Griffin, Ana Maria Quintana, Ray Paisley, Dick Callahan, Christopher Brown, Gary Farmer, Jennifer Lee Pryor, Ramsey Fadiman, Maria Magdaleno, Shirley Anthony, Elizabeth Hanna, Micki Moore, Christine Pak, Richard Spiegelman, Fernando Queija, Maria Lebb, Khali Keyi, Leroy Radcliffe",3.9,6.1,7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNjAzNTMyNF5BMl5BanBnXkFtZTcwMTIyNDcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
1663,The Best Exotic Marigold Hotel,"Some British retirees (Judi Dench, Maggie Smith, Bill Nighy) decide to outsource their retirement to exotic -- and less expensive -- India. Lured by advertisements for the newly restored Marigold Hotel and imagining a life of leisure in lush surroundings, they arrive and find that the Marigold is actually a shell of its former self. Though their new home is not quite what they had imagined, the retirees find that life and love can begin again when they let go of their pasts.",2011,"Comedy, Drama",PG-13,John Madden (II),Ol Parker,"Tom Wilkinson, Maggie Smith, Judi Dench, Bill Nighy, Dev Patel, Celia Imrie, Penelope Wilton, Patrick Pearson, Hugh Dickson, James Rawlings, Liza Tarbuck, Paul Bhattacharjee, Lucy Robinson, Ronald Pickup, Simon Wilson, Sara Stewart, Ramona Marquez, Raoul Marquez, Glen Davies, Jay Villiers, Paul Bentall, Louise Brealey, Catherine Terris, Richard Cubison, Josh Cohen, Joshua Cole, Bhuvanesh Shetty, Honey Chhaya, Shubhrajyoti Barat, Narendra Kumar Ahmed, Hem Acharya, Kailash Vijay, Tina Desai, Sid Makkar, Seema Azmi, Vishnu Sharma, Lillete Dubey, Denzil Smith, Jagdish A. Sharma, Sandeep Lele, Diana Hardcastle, Neeraj Kadela, S.N. Purohit, Shiv Palawat, Mahesh Udeshi, Neena Kulkarni, Rajendra Gupta, Gagan Mishra, A.R. Rama",7.8,7.2,7.688524590163935,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
1664,The Best of Enemies,"The true story of the unlikely relationship between Ann Atwater, an outspoken civil rights activist, and C.P. Ellis, a local Ku Klux Klan leader. During the racially charged summer of 1971, Atwater and Ellis come together to co-chair a community summit on the desegregation of schools in Durham, N.C. The ensuing debate and battle soon lead to surprising revelations that change both of their lives forever.",1961,Drama,PG-13,Robin Bissell,Robin Bissell,"Taraji P. Henson, Sam Rockwell, Babou Ceesay, Anne Heche, Wes Bentley, Nick Searcy, John Gallagher Jr., Bruce McGill",5.3,6.7,6.923076923076923,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NjEwOTUwNV5BMl5BanBnXkFtZTcwOTcxMTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
